schedule_index,episode_id,partition,layout_id,planner,profile_id,lock_hash,valid,success,reason,raw_reason,collision,planner_failures,planner_calls,execution_steps,final_xy_error,final_yaw_error,final_time,capped_time_to_termination,path_length,min_clearance,compute_mean,compute_max,time_contract,feedback_contract,command_hold_contract,collision_truth_contract
75,holdout__holdout_15__teb__tau_w_100,holdout,holdout_15,teb,tau_w_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,251,1252,0.05984384514416764,0.09723951233594666,12.519999999999778,12.519999999999778,4.961178871334012,0.2310304192912901,0.010560163318725101,0.032171968,true,true,true,true
76,discovery__discovery_19__dwa__e0,discovery,discovery_19,dwa,e0,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,3.34736673311757,0.7110372737888087,30.00000000000189,30.00000000000189,3.1934470087008786,0.06352370778690548,0.003498154578333333,0.024416581,true,true,true,true
77,holdout__holdout_12__teb__tau_y_150,holdout,holdout_12,teb,tau_y_150,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,245,1224,0.07853363452032323,0.051185136067188906,12.239999999999783,12.239999999999783,5.221037607230482,0.12542414754303755,0.009816340779591839,0.029503596,true,true,true,true
78,discovery__discovery_13__teb__tau_y_150,discovery,discovery_13,teb,tau_y_150,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,247,1233,0.06569252315018248,0.0959910852320365,12.329999999999782,12.329999999999782,5.512824116720483,0.20423399596110628,0.0097652162388664,0.027934498,true,true,true,true
79,holdout__holdout_11__teb__tau_w_300,holdout,holdout_11,teb,tau_w_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,325,1621,0.02885115649913957,0.09843690747984114,16.209999999999734,16.209999999999734,5.247940761230301,0.15723020803457205,0.00931048181538462,0.029540622,true,true,true,true
80,holdout__holdout_04__dwa__e0,holdout,holdout_04,dwa,e0,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,3.4372139852061556,0.6625660443678506,30.00000000000189,30.00000000000189,1.9098349966012036,0.060852266956320435,0.0021300463750000037,0.02308325,true,true,true,true
81,holdout__holdout_17__dwa__e0,holdout,holdout_17,dwa,e0,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.800342967782957,0.05052643037205333,30.00000000000189,30.00000000000189,0.08043681154258775,0.38289520206218225,0.0011534575549999996,0.003752345,true,true,true,true
82,holdout__holdout_20__dwa__delay_200,holdout,holdout_20,dwa,delay_200,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,plugin returned no valid velocity command,plugin returned no valid velocity command,false,1,472,2360,2.976430986122181,0.8879605018461636,23.60000000000089,23.60000000000089,1.9595429689996071,0.12132189992093212,0.002354500596194503,0.016266556,true,true,true,true
83,holdout__holdout_08__dwa__e0,holdout,holdout_08,dwa,e0,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.800342967782957,0.05052643037205333,30.00000000000189,30.00000000000189,0.08043681154258775,0.5304484433093017,0.0012209121883333313,0.005162566,true,true,true,true
84,discovery__discovery_11__teb__tau_x_300,discovery,discovery_11,teb,tau_x_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,342,1708,0.0776728554428146,0.02909154726383095,17.07999999999987,17.07999999999987,6.287682556100659,0.06043241535591497,0.00955205207017543,0.035413781,true,true,true,true
85,holdout__holdout_13__teb__tau_w_300,holdout,holdout_13,teb,tau_w_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,341,1702,0.04385155530118739,0.0965531505724443,17.01999999999986,17.01999999999986,5.099009849458407,0.14272200029984816,0.008580117516129034,0.029885736,true,true,true,true
86,discovery__discovery_08__teb__tau_w_100,discovery,discovery_08,teb,tau_w_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,235,1174,0.06294786418098854,0.09848223537309297,11.739999999999794,11.739999999999794,5.123119482186174,0.1760686217565947,0.009119524170212766,0.030861721,true,true,true,true
87,discovery__discovery_06__teb__tau_x_300,discovery,discovery_06,teb,tau_x_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,386,1928,0.07904813733349213,0.05286607901784973,19.280000000000214,19.280000000000214,6.973744057466727,0.18195998131954574,0.011875451849740933,0.034291817,true,true,true,true
88,discovery__discovery_16__teb__tau_y_300,discovery,discovery_16,teb,tau_y_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,309,1543,0.07511689544068406,0.0985813142964998,15.429999999999715,15.429999999999715,6.078219629011574,0.16486625772377012,0.011134212135922328,0.033155683,true,true,true,true
89,holdout__holdout_16__teb__e0,holdout,holdout_16,teb,e0,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,223,1115,0.06430988906898327,0.0959609477425158,11.149999999999807,11.149999999999807,5.02612241570375,0.17476053419175605,0.009528392946188341,0.031019326,true,true,true,true
90,discovery__discovery_15__teb__tau_w_100,discovery,discovery_15,teb,tau_w_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,299,1491,0.07773503767584948,0.09091229159116289,14.909999999999727,14.909999999999727,6.126452519848916,0.14967601297300775,0.011225007732441464,0.035612717,true,true,true,true
91,holdout__holdout_15__dwa__delay_050,holdout,holdout_15,dwa,delay_050,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.800409713394666,0.05368432774527802,30.00000000000189,30.00000000000189,0.10330025774373841,0.697775819605341,0.0014651996500000015,0.004676042,true,true,true,true
92,holdout__holdout_12__teb__delay_200,holdout,holdout_12,teb,delay_200,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,299,1494,0.06696058582613447,0.09918433232214742,14.939999999999726,14.939999999999726,5.338153865293756,0.13421220022449382,0.009955945909699006,0.036328406,true,true,true,true
93,discovery__discovery_05__teb__delay_050,discovery,discovery_05,teb,delay_050,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,294,1467,0.018994235549275283,0.09653341635811971,14.669999999999732,14.669999999999732,6.302591386703066,0.19469865260561234,0.010746069207482984,0.031853218,true,true,true,true
94,holdout__holdout_11__teb__delay_100,holdout,holdout_11,teb,delay_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,288,1440,0.06097687902405086,0.09261681010933255,14.399999999999737,14.399999999999737,5.305997390592627,0.16521305903217978,0.010066250399305567,0.0314602,true,true,true,true
95,holdout__holdout_05__teb__delay_050,holdout,holdout_05,teb,delay_050,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,243,1212,0.07693154828319144,0.019603685580784597,12.119999999999786,12.119999999999786,5.273937330568528,0.11183191067010755,0.009514859835390946,0.032096919,true,true,true,true
96,holdout__holdout_16__dwa__e0,holdout,holdout_16,dwa,e0,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.750728787406146,0.002960665189466522,30.00000000000189,30.00000000000189,0.29686420154556653,0.597551315350956,0.0015916131366666665,0.005456048,true,true,true,true
97,holdout__holdout_19__dwa__delay_100,holdout,holdout_19,dwa,delay_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,plugin returned no valid velocity command,plugin returned no valid velocity command,false,1,43,215,4.782126715165411,0.2623026281595221,2.149999999999998,2.149999999999998,0.022803454559040807,0.49446178709082494,0.00281584425,0.006831117,true,true,true,true
98,discovery__discovery_12__dwa__tau_x_100,discovery,discovery_12,dwa,tau_x_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.797483142941365,0.17249995505462704,30.00000000000189,30.00000000000189,0.08024138001756845,0.7612104101039326,0.0013459630483333336,0.003972952,true,true,true,true
99,discovery__discovery_14__dwa__delay_200,discovery,discovery_14,dwa,delay_200,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,0.12410114877262231,0.43578948827736624,30.00000000000189,30.00000000000189,5.272097263440414,0.04610915385563239,0.0032480219699999985,0.016210578,true,true,true,true
100,holdout__holdout_06__dwa__tau_w_300,holdout,holdout_06,dwa,tau_w_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,3.021389634454535,0.9586944087305528,30.00000000000189,30.00000000000189,2.1309074568165762,0.3129094160206624,0.002459738895000003,0.016499961,true,true,true,true
101,discovery__discovery_11__dwa__tau_y_500,discovery,discovery_11,dwa,tau_y_500,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,3.3438993336589653,0.6226981346519688,30.00000000000189,30.00000000000189,2.2402668769081666,0.25449789517657234,0.0030997017950000045,0.01728491,true,true,true,true
102,discovery__discovery_11__teb__tau_y_500,discovery,discovery_11,teb,tau_y_500,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,footprint_collision,footprint_collision,true,0,215,1072,1.6552596014273282,0.46610310158636375,10.719999999999816,10.719999999999816,4.108466461327645,0.0,0.013631335781395356,0.033747586,true,true,true,true
103,discovery__discovery_20__teb__delay_200,discovery,discovery_20,teb,delay_200,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,plugin returned no valid velocity command,plugin returned no valid velocity command,false,1,143,715,3.088395565558634,0.23106513677304635,7.149999999999892,7.149999999999892,2.2285988909043293,0.11954505003111038,0.014055498041666673,0.032315781,true,true,true,true
104,discovery__discovery_06__teb__tau_w_300,discovery,discovery_06,teb,tau_w_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,471,2353,0.022798068304496186,0.09278113230615005,23.53000000000088,23.53000000000088,6.563496583704724,0.1766638440134153,0.011967159271762205,0.03483975,true,true,true,true
105,holdout__holdout_05__dwa__delay_200,holdout,holdout_05,dwa,delay_200,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.798693959698342,0.10914475896004373,30.00000000000189,30.00000000000189,0.11073616392538553,0.9210500412375878,0.0013776534850000006,0.008402495,true,true,true,true
106,discovery__discovery_08__dwa__tau_y_300,discovery,discovery_08,dwa,tau_y_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.799915338987383,0.05526327701212631,30.00000000000189,30.00000000000189,0.1320295164372248,0.7170418537115383,0.0011918545366666675,0.003774382,true,true,true,true
107,holdout__holdout_09__dwa__tau_y_150,holdout,holdout_09,dwa,tau_y_150,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,314,1570,0.07857627969260296,0.09919193241063134,15.69999999999971,15.69999999999971,5.003848444000737,0.07207370170943074,0.005202018117834393,0.022785417,true,true,true,true
108,discovery__discovery_12__dwa__e0,discovery,discovery_12,dwa,e0,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.800342967782957,0.05052643037205333,30.00000000000189,30.00000000000189,0.08043681154258775,0.7744980337831191,0.0013814178966666658,0.003736951,true,true,true,true
109,discovery__discovery_11__dwa__delay_050,discovery,discovery_11,dwa,delay_050,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,plugin returned no valid velocity command,plugin returned no valid velocity command,false,1,416,2080,3.1260763473379485,0.1602631319633214,20.800000000000452,20.800000000000452,2.4090474210290433,0.2228833505611234,0.0025224631223021592,0.01554449,true,true,true,true
110,discovery__discovery_16__dwa__e0,discovery,discovery_16,dwa,e0,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,341,1704,0.07720861542721656,0.09985450063163194,17.039999999999864,17.039999999999864,5.983349324180807,0.05645476605935234,0.0053250253196480924,0.017950955,true,true,true,true
111,holdout__holdout_01__teb__tau_x_300,holdout,holdout_01,teb,tau_x_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,267,1333,0.07645660234993855,0.0669694047593152,13.32999999999976,13.32999999999976,5.451471788744524,0.05859861450122322,0.010924730104868913,0.030477417,true,true,true,true
112,discovery__discovery_17__teb__tau_w_300,discovery,discovery_17,teb,tau_w_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,plugin returned no valid velocity command,plugin returned no valid velocity command,false,1,131,655,2.713599720262089,0.32829608422861645,6.549999999999905,6.549999999999905,2.6996043368686835,0.07265065894879497,0.013352688651515147,0.029734516,true,true,true,true
113,holdout__holdout_08__dwa__tau_y_500,holdout,holdout_08,dwa,tau_y_500,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.797485535329291,0.16342103560456253,30.00000000000189,30.00000000000189,0.14694983650681062,0.5081682090769482,0.0013535704149999998,0.006342576,true,true,true,true
114,holdout__holdout_17__dwa__tau_x_300,holdout,holdout_17,dwa,tau_x_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.7987983755832255,0.06059223231982813,30.00000000000189,30.00000000000189,0.08880162185125437,0.3789200887172612,0.0010257179649999992,0.003782995,true,true,true,true
115,holdout__holdout_20__dwa__tau_y_500,holdout,holdout_20,dwa,tau_y_500,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,3.1976946153228667,0.8013149807070322,30.00000000000189,30.00000000000189,2.0748885263660575,0.07258472414397454,0.0026570703216666674,0.016833001,true,true,true,true
116,holdout__holdout_11__dwa__tau_y_150,holdout,holdout_11,dwa,tau_y_150,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,352,1758,0.0799571785854058,0.038759844368359206,17.57999999999995,17.57999999999995,5.323959714621785,0.04475856473189294,0.0053420972471590914,0.021644546,true,true,true,true
117,discovery__discovery_19__teb__tau_y_300,discovery,discovery_19,teb,tau_y_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,354,1767,0.07641339697854982,0.03526220017553162,17.669999999999963,17.669999999999963,6.735996798708099,0.07018119812053583,0.011313341050847458,0.035516365,true,true,true,true
118,discovery__discovery_14__teb__delay_100,discovery,discovery_14,teb,delay_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,265,1322,0.07899288754819463,0.0064835882156242825,13.219999999999763,13.219999999999763,5.276150378073472,0.014278036118498556,0.009110699603773581,0.028407945,true,true,true,true
119,discovery__discovery_05__dwa__tau_x_100,discovery,discovery_05,dwa,tau_x_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.797483142941365,0.17249995505462704,30.00000000000189,30.00000000000189,0.08024138001756845,0.7286485452828331,0.0014183855983333315,0.005266544,true,true,true,true
120,holdout__holdout_11__teb__tau_y_500,holdout,holdout_11,teb,tau_y_500,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,360,1796,0.0784271955134144,0.06960616154780454,17.960000000000008,17.960000000000008,5.472714114023536,0.044682382745020725,0.009146622236111115,0.029015145,true,true,true,true
121,holdout__holdout_07__dwa__tau_w_100,holdout,holdout_07,dwa,tau_w_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.750198638426072,0.016104288848908594,30.00000000000189,30.00000000000189,0.37930497239196737,0.32721629855414786,0.0014357359583333322,0.005883687,true,true,true,true
